time_step,capas,units,activation,lr,opt,batch,MAE,RMSE,MAPE,R2
30,1,64,elu,0.001,rmsprop,64,0.0205232167819748,0.02688372685906656,6.504509301124509,0.8331521530457141
30,2,64,relu,0.0005,rmsprop,64,0.024950110466779585,0.03167138125141074,6.954503164078075,0.7684335346105242
30,1,32,relu,0.001,adam,64,0.02510084149255124,0.03292450213145101,7.304224326800562,0.7497465397356604
30,1,64,elu,0.001,adam,128,0.02217238678377862,0.02759647130406873,7.421194388076163,0.8241878985437183
30,2,32,elu,0.001,adam,64,0.02581627638412529,0.035951596344421834,7.7979763298531815,0.70161429299844
30,2,32,elu,0.01,rmsprop,32,0.026541828700538533,0.03562067387425374,8.356898231767383,0.7070820941056631
30,2,32,relu,0.001,adam,128,0.028694577912431646,0.03618617344697285,8.480844076164797,0.6977077735799233
30,2,64,relu,0.001,rmsprop,128,0.029746331952267016,0.03591993033810683,8.619052913104925,0.7021396951203618
30,2,32,relu,0.0005,rmsprop,64,0.028242651831683535,0.03571527052321011,8.669076782069714,0.7055242434359588
30,1,32,relu,0.01,adam,32,0.029424638959955045,0.03846705740284759,8.686462809619929,0.6583986413682613
30,2,64,elu,0.01,adam,64,0.029639067122898523,0.03595305361821016,9.159214914059868,0.701590102780113
30,1,32,elu,0.01,rmsprop,64,0.02628312999298378,0.03328646756901985,9.17227851176007,0.7442138195014939
30,2,64,relu,0.01,rmsprop,32,0.03160367300585232,0.03846905445629623,10.699398341482981,0.6583631713361973
30,2,32,elu,0.0005,rmsprop,64,0.034338839053287995,0.0443885427064285,10.872908239919362,0.5451340451341722
30,1,32,relu,0.01,adam,64,0.03981627063058976,0.04881515800956363,10.885896019538318,0.4498880780157638
30,1,32,elu,0.0005,rmsprop,64,0.03705098762865907,0.048842681172891665,10.992831172413904,0.4492675703998995
30,2,64,elu,0.001,rmsprop,32,0.03139934330186722,0.041118808951944884,11.260059998518726,0.6096782870851984
30,2,64,relu,0.001,adam,32,0.03741352971685806,0.04154765738677579,11.277610134939554,0.6014941129510207
30,1,64,relu,0.0005,adam,32,0.04122063093267484,0.052472706005372904,11.34703147773569,0.3643638614145075
30,2,32,relu,0.0005,rmsprop,32,0.04033176151538529,0.05030498781191942,11.501697473717405,0.4157970381853062
30,2,32,elu,0.01,adam,128,0.03574918135430407,0.05277430286876155,11.676183614647126,0.35703598323698316
30,1,32,relu,0.001,rmsprop,64,0.03703381621321077,0.0464497584837449,11.710494211122906,0.5019091329183603
30,1,64,relu,0.0005,rmsprop,32,0.04115060383016155,0.05709522132453461,11.803704257397845,0.2474399154388507
30,2,64,relu,0.0005,rmsprop,32,0.04269800603749396,0.051544104586387765,11.975968851043714,0.3866623041594458
30,1,64,relu,0.001,rmsprop,64,0.04139314909871706,0.04640958198843187,12.017380747510293,0.5027704028837907
30,1,64,elu,0.0005,adam,128,0.04200708885016896,0.055310328520176054,12.06058203862509,0.2937570358857855
30,2,64,elu,0.001,rmsprop,64,0.041618920222483424,0.04993018163028359,12.065742814972708,0.4244700219242381
30,2,64,relu,0.001,adam,64,0.0433272133912331,0.04981784661932159,12.164169183668537,0.427056811545805
30,2,64,elu,0.0005,rmsprop,64,0.042149864628176784,0.05402765844237273,12.395415069431229,0.3261333716701871
30,2,64,elu,0.001,rmsprop,128,0.04085206917280009,0.04677599992649666,12.439644956386992,0.494887846130313
30,1,64,relu,0.001,adam,32,0.04275585119713391,0.05018101997209069,12.926986610112548,0.41867282232535263
30,2,32,elu,0.001,rmsprop,64,0.04251234029646551,0.053191312411505466,13.228243909093889,0.34683475144359033
30,1,64,relu,0.0005,rmsprop,128,0.04651640108596785,0.05254433441958979,13.24315134333679,0.36262731350502675
30,2,32,elu,0.001,rmsprop,32,0.047906156189587164,0.05645972245693513,13.920064529738355,0.26409943550209436
30,2,32,relu,0.0005,adam,64,0.04765185288617102,0.05817732092038925,14.252842731187492,0.2186437430811139
30,1,32,elu,0.0005,rmsprop,32,0.049903399463449856,0.060265712228246705,14.583286770565973,0.1615401999889925
30,1,64,elu,0.001,rmsprop,32,0.047465439650529746,0.059326996071081946,15.274981434462187,0.1874569567225628
30,2,32,relu,0.0005,rmsprop,128,0.053563229174984885,0.06455159743558173,15.341523320184129,0.038043028614633045
30,2,64,relu,0.001,rmsprop,64,0.05270295973793744,0.05958997042448041,15.479245008748421,0.1802375937739209
30,1,64,selu,0.001,rmsprop,32,0.047793857389007426,0.054365588105410485,15.685448486698652,0.31767726996515655
30,2,64,relu,0.0005,adam,128,0.05650497629296203,0.06732776750942186,15.746473271481975,-0.046477961077139085
30,1,32,relu,0.001,adam,32,0.05750642271855142,0.0721986862563459,15.749375949505778,-0.2033729596334406
30,2,32,relu,0.001,rmsprop,32,0.05242263139033535,0.062358435459595817,15.763923683701215,0.10229823495801538
30,1,64,relu,0.0005,adam,128,0.055694431327157214,0.06701898165525236,15.820801204563354,-0.036901033197120015
30,1,32,selu,0.01,adam,32,0.05085801102505351,0.05393013626552113,15.911436823945838,0.3285638908333728
30,1,64,elu,0.0005,adam,64,0.05272876859421227,0.06578366420989482,16.212558955592204,0.0009717272221766438
30,1,32,elu,0.001,rmsprop,32,0.057910329841059954,0.06778830783295879,16.247024464751114,-0.06084331538525456
30,1,64,relu,0.0005,rmsprop,64,0.055759670878215796,0.0621948992020215,16.357810777719852,0.10700054296522676
30,2,64,relu,0.001,rmsprop,32,0.057625965793175665,0.06882199674836192,16.47499352291869,-0.093443118491223
30,2,64,relu,0.001,adam,128,0.06078391802997346,0.07352044531851701,16.73247482173776,-0.24783716438003434
30,2,64,relu,0.01,rmsprop,64,0.059773346368409495,0.07269600497878573,17.084471067581575,-0.22000819466836208
30,1,32,relu,0.01,rmsprop,64,0.05906213653103179,0.06934788594528263,17.10484437174134,-0.11021760738854591
30,1,32,elu,0.01,rmsprop,32,0.06228153629480797,0.06943659082619526,17.53096314331925,-0.11305964661473977
30,1,32,selu,0.0005,rmsprop,64,0.06200143150391788,0.07659972946934482,18.91592252077875,-0.3545533973067114
30,1,32,elu,0.0005,adam,128,0.06065607100949032,0.06943398516272296,18.998165440621502,-0.11297611127949647
30,2,32,relu,0.01,rmsprop,32,0.06711332061204121,0.08219565654671654,19.072635217178906,-0.5596939796167164
30,1,32,elu,0.0005,adam,64,0.06764436165911798,0.08200792173167741,19.200808859372877,-0.552577436347532
30,1,32,elu,0.001,rmsprop,64,0.06835165677527211,0.07620896631804934,19.412796044225296,-0.340768506491411
30,1,64,selu,0.0005,rmsprop,128,0.05363360930038967,0.07303421005747693,19.449198249576913,-0.2313863377007097
30,1,64,elu,0.001,adam,64,0.06906929074145556,0.07872903045047704,19.69387765682119,-0.43090718525050375
30,1,32,relu,0.001,rmsprop,32,0.06958383328199107,0.07527786782216163,19.962842093287385,-0.30820642395054443
30,1,32,relu,0.001,rmsprop,128,0.07083227895820844,0.07880648266236875,20.103920014483073,-0.43372397190845957
30,1,32,elu,0.001,rmsprop,128,0.06832586042301327,0.07763598812919331,20.37920776195292,-0.3914507144836701
30,1,64,selu,0.01,adam,32,0.06920186535485694,0.08585737205023233,20.735257737395063,-0.7017542381278026
30,1,32,selu,0.0005,adam,128,0.06906495320420035,0.08963619358230837,21.149252922809474,-0.8548486143190945
30,2,32,elu,0.0005,rmsprop,128,0.07530619244149184,0.09616422661883278,21.328337992689825,-1.1348567781352377
30,1,32,elu,0.001,adam,128,0.07600348423155297,0.08691042674379655,21.444884270288114,-0.7437548276667842
30,1,64,relu,0.01,adam,128,0.07810927160941011,0.08960009730872168,21.50875633341315,-0.8533550292070868
30,1,64,relu,0.001,adam,128,0.07635562417058622,0.0856834716165116,21.51765523824498,-0.6948675587341506
30,1,64,relu,0.01,rmsprop,64,0.07638601655652054,0.08408400969799844,21.727776453864468,-0.6321816294901825
30,1,32,relu,0.0005,rmsprop,64,0.07538988040451385,0.08491937228168048,21.73427532764793,-0.6647737091258579
30,1,64,selu,0.0005,adam,128,0.06802764357927264,0.0975603198792023,22.281600092764773,-1.1972935932431161
30,1,64,elu,0.0005,adam,32,0.07816366744323418,0.0852040519784154,22.35872299416392,-0.6759542359622606
30,1,64,relu,0.0005,adam,64,0.0798036534429535,0.08825636217652714,22.456234867950243,-0.7981822357907853
30,2,32,elu,0.0005,adam,128,0.08064362076543148,0.0984171861617528,22.54959578759496,-1.2360604811642237
30,1,32,relu,0.0005,rmsprop,32,0.08117389206147374,0.08962915215326914,22.82195805050992,-0.8545572081052626
30,2,64,selu,0.001,adam,64,0.07141534104422402,0.08526628947468985,23.154319072610587,-0.678403539459213
30,2,64,elu,0.0005,adam,64,0.08198897419963594,0.09481067074492466,23.45532767310479,-1.075181544033975
30,1,32,elu,0.01,adam,64,0.08307548785250923,0.09185434913099384,23.554061468613334,-0.9477854016188525
30,2,32,selu,0.01,adam,128,0.08672583833785834,0.10891836941202769,23.55633114673152,-1.7386965848757105
30,2,32,relu,0.01,rmsprop,64,0.08495256049776458,0.097360799640927,23.69888648598857,-1.1883154297418312
30,2,32,relu,0.001,adam,32,0.08639155752470991,0.10331247109365423,23.73778037478229,-1.4640366148265032
30,1,32,selu,0.01,adam,128,0.07457301158136176,0.08155045509919559,23.79551568834732,-0.5353041937598431
30,1,64,selu,0.0005,rmsprop,64,0.06814182443791451,0.09605727105318292,23.825096322922626,-1.1301105675476397
30,2,64,relu,0.0005,rmsprop,128,0.0871319037949121,0.10389644240194282,23.869655374863818,-1.4919711598034433
30,2,32,elu,0.0005,adam,32,0.08090348240258988,0.09167481006339938,23.964204374746778,-0.9401785367981375
30,2,32,elu,0.001,rmsprop,128,0.07906144859664013,0.08827171180499997,24.050383955495704,-0.7988077732318983
30,1,64,relu,0.01,rmsprop,32,0.08632564622367485,0.09547521612956762,24.303855830545924,-1.104374151192082
30,1,32,relu,0.0005,adam,64,0.08837688168648207,0.10554428697097402,24.636125875892727,-1.5716456044195315
30,2,64,relu,0.01,rmsprop,128,0.07838188873341541,0.0810074015782279,24.839980987943456,-0.514924753264755
30,1,32,selu,0.01,adam,64,0.08260342147419684,0.08751385935529275,25.526014008867865,-0.7680532115758127
30,1,32,selu,0.001,adam,128,0.07500803040779411,0.08906929370987877,25.583176687282744,-0.8314610009590904
30,1,64,elu,0.01,rmsprop,128,0.07114720701911602,0.09654461153476557,25.82436834664838,-1.151779358219739
30,2,32,relu,0.01,adam,128,0.08925214509113823,0.09582999300650999,25.901341180039044,-1.1200425190902745
30,1,64,relu,0.01,adam,32,0.09471417753249398,0.10457053666712837,26.502457220128296,-1.524412557998895
30,2,64,selu,0.01,adam,32,0.08028898538719942,0.09830337672109304,26.507607423287403,-1.2308919194585957
30,1,32,elu,0.01,adam,128,0.09639991940929812,0.11057960853929899,26.66970091640602,-1.8228756956082486
30,1,64,selu,0.001,rmsprop,128,0.08874037331370707,0.09777588541400474,26.734315048914496,-1.2070144318064027
30,2,32,elu,0.01,adam,32,0.09348592815712302,0.09997501497738275,27.151101130897075,-1.307409168424912
30,1,64,relu,0.01,adam,64,0.09649536587998335,0.10730844312287281,27.192031315602527,-1.6583333894942127
30,1,64,relu,0.001,rmsprop,32,0.09607002680257216,0.10684404600530947,27.309674995095733,-1.6353743190627719
30,1,64,elu,0.001,adam,32,0.09857417633899179,0.10881408477284744,27.507165889112205,-1.7334547278781702
30,1,32,relu,0.0005,adam,128,0.09701818592314362,0.10748710084455056,28.23099048729904,-1.6671924714029047
30,1,32,elu,0.001,adam,32,0.10026774607939268,0.10731683826792805,28.942194265388068,-1.6587493486999527
30,1,32,relu,0.0005,adam,32,0.10513713668170606,0.11956240847047778,29.16967177679054,-2.300129391431876
30,2,32,relu,0.01,adam,64,0.10551754696878107,0.11929754746819125,29.302278835920347,-2.2855243422342384
30,2,64,elu,0.01,rmsprop,128,0.1056601577280617,0.11564704183551039,29.625535257034656,-2.0875266497452953
30,2,64,relu,0.01,adam,32,0.10431057709947147,0.11160600641106593,29.722362635812612,-1.87552266047806
30,2,64,relu,0.0005,adam,32,0.09902626929596274,0.1028988964649068,30.018751352007584,-1.4443483179587044
30,1,32,relu,0.001,adam,128,0.10604337874778115,0.11828738443831276,30.024401643327785,-2.2301189515378517
30,1,64,elu,0.01,adam,32,0.10208584467514549,0.10685207367647874,30.150573017614363,-1.6357703488651198
30,1,32,selu,0.001,rmsprop,32,0.105976402645285,0.11731900143242137,30.260853535300473,-2.177447428678888
30,1,64,selu,0.0005,rmsprop,32,0.07996618539373689,0.18006482083651762,30.506055540375442,-6.4851309862190964
30,2,32,elu,0.0005,rmsprop,32,0.11288989780252057,0.145410247436808,30.751867864869816,-3.8812571248861136
30,2,64,elu,0.001,adam,128,0.10594535264713363,0.11504227888232553,30.908129642033956,-2.0553193490806025
30,1,32,relu,0.0005,rmsprop,128,0.1027746011338843,0.12024150087244614,31.280244110176948,-2.3377241057004414
30,2,64,selu,0.01,adam,64,0.10176849486115898,0.1108893115487989,31.390492002647854,-1.8387100321724237
30,1,32,relu,0.01,rmsprop,32,0.11234846473114372,0.12273770123041104,31.684569451265045,-2.4777441468474413
30,2,32,selu,0.001,rmsprop,128,0.10263355016589538,0.1227829706439673,31.986139013146914,-2.4803100165019543
30,1,64,elu,0.0005,rmsprop,32,0.11354163581532639,0.12482515590546803,32.030520562525474,-2.5970451784068147
30,1,32,elu,0.0005,rmsprop,128,0.10511298543404075,0.11226595587747534,32.74326128531887,-1.9096303299925959
30,1,64,selu,0.001,adam,32,0.10140868994376023,0.11303252126894148,32.98466790020706,-1.949500595014721
30,1,32,elu,0.0005,adam,32,0.11725545856598402,0.127825522267687,33.29562272598044,-2.7720445198631993
30,1,64,elu,0.01,adam,64,0.12079489030262881,0.1343128143236606,33.61034936925534,-3.1646312787348743
30,1,32,elu,0.01,rmsprop,128,0.11400047683972821,0.11997153144194679,33.6185847711447,-2.322753036625272
30,1,32,selu,0.01,rmsprop,64,0.10498297415943397,0.11209874114736683,33.81032270999828,-1.9009692766433153
30,2,64,elu,0.001,adam,64,0.1205619358079727,0.14144916433498889,33.824290395464594,-3.61894116456578
30,1,64,elu,0.0005,rmsprop,64,0.11990915058307315,0.13182328897705944,33.9527888347641,-3.011676868326343
30,1,32,relu,0.01,adam,128,0.12190724592732209,0.13372677832063637,33.98155098340768,-3.1283681806126733
30,1,64,relu,0.001,adam,64,0.11955635420886639,0.12866087535095794,34.31080074620737,-2.821507021315357
30,1,64,elu,0.0005,rmsprop,128,0.11542126743634389,0.12022066579640647,34.3684247001653,-2.336567504858827
30,2,64,elu,0.0005,rmsprop,32,0.11564153956850794,0.123137329470806,34.434436764288556,-2.500427761251327
30,1,64,selu,0.001,adam,64,0.11641407931223773,0.133643229687872,34.86258795699129,-3.1232112214233902
30,2,64,elu,0.01,adam,32,0.12255370464246478,0.13222674102492235,34.93674931759762,-3.0362703379891807
30,2,32,elu,0.01,rmsprop,128,0.10857691790691168,0.11389145036798194,35.02282484811431,-1.994497158875236
30,2,64,relu,0.01,adam,64,0.12583464396981073,0.13593445422914133,35.58490192661941,-3.2658025936077175
30,1,64,selu,0.001,adam,128,0.12360395277482533,0.14521573697000037,35.787868645755744,-3.868206867547922
30,2,32,relu,0.001,adam,64,0.12066923310735798,0.13091214177541066,35.93028292163357,-2.9564120372728633
30,2,32,relu,0.01,adam,32,0.12636549006282266,0.13340643139623057,36.327982930293835,-3.1086125862917697
30,2,64,elu,0.01,adam,128,0.1280364445702234,0.1473552143470902,36.46532699107981,-4.012711097715732
30,2,32,selu,0.001,adam,64,0.12946276614024085,0.1603269675565884,37.12748855557018,-4.934099374883776
30,2,64,selu,0.0005,adam,128,0.11810922421376953,0.14072967315575327,37.615783139230246,-3.5720715294905423
30,1,32,elu,0.01,adam,32,0.1338870515852374,0.14233965828496553,38.30082375380643,-3.6772813651069445
30,1,64,elu,0.01,adam,128,0.13877437535899398,0.1530390679445901,38.583970334756955,-4.406874414058625
30,2,64,selu,0.001,adam,32,0.12685067292110946,0.1621738350594275,40.57085762706454,-5.071601116053174
30,1,32,elu,0.001,adam,64,0.14002567672441876,0.15906879972629376,40.92284477084912,-4.841328982965631
30,2,64,relu,0.0005,adam,64,0.14162783402408227,0.15462895802807244,41.02014163166785,-4.519799680475963
