time_step,capas,units,activation,lr,opt,batch,MAE,RMSE,MAPE,R2
15,1,32,selu,0.01,adam,64,0.016559922112622374,0.02064579890583254,5.414649227246649,0.9141495414779344
15,1,32,relu,0.0005,adam,32,0.018249217198204527,0.021369104322480126,5.751742686868684,0.9080287960303568
15,1,32,elu,0.001,rmsprop,32,0.019171676215083158,0.023639618530036793,6.600589461784255,0.8874462001678267
15,1,64,elu,0.001,adam,64,0.028227425817264735,0.034084712637250436,8.663928668461585,0.7660093483064621
15,2,64,elu,0.01,adam,64,0.04422323286681817,0.05522866056520473,12.237678845399527,0.38566076236548796
15,1,64,selu,0.0005,rmsprop,32,0.04390505413007197,0.05023582502212344,14.075420021345819,0.4917161493883838
15,1,32,elu,0.0005,adam,32,0.04706615599202344,0.051287044099215834,14.736776751230273,0.47022120381992105
15,2,32,elu,0.001,rmsprop,32,0.043907432086097806,0.048976433687063475,14.874133142217701,0.5168816324470746
15,2,64,elu,0.0005,rmsprop,32,0.04496561824718632,0.04979240806842543,14.882989588945186,0.5006494947625313
15,2,32,elu,0.0005,adam,32,0.04428504842914133,0.0479016025984171,15.029638694103436,0.5378538705577629
15,1,64,selu,0.0005,adam,128,0.04745026370403576,0.0501243623825362,15.462650157085541,0.4939691951893751
15,2,32,relu,0.001,adam,32,0.054479722910302,0.06750271225189823,15.474655294484316,0.08225573473047976
15,1,64,selu,0.0005,adam,64,0.05196463036492113,0.060950367244249924,15.707675321482858,0.25177556556790026
15,1,32,elu,0.001,adam,32,0.04794200223957555,0.05248690366239587,15.820648181250139,0.44514290984688887
15,2,32,selu,0.001,rmsprop,128,0.04882993483668088,0.053538020815656104,16.21018476615787,0.42269694241533884
15,2,32,elu,0.01,adam,64,0.06004505857707564,0.07149551091340327,16.67900062730778,-0.029524725433069943
15,2,64,selu,0.001,adam,32,0.05519132335606702,0.062125394039898044,16.994783515759142,0.22264831213995562
15,2,64,relu,0.0005,adam,128,0.06206372992839331,0.07181031698078451,17.736972206428263,-0.03861100677184259
15,1,32,selu,0.0005,adam,128,0.05320760114433897,0.06428408356821086,18.31283137959995,0.16768801720734106
15,1,64,relu,0.001,adam,128,0.06641255323750908,0.07747123932638741,18.565304890021913,-0.20881611291062874
15,2,32,elu,0.001,adam,32,0.06243967098309086,0.06856324372292665,18.954997721192697,0.053191943106845385
15,2,64,selu,0.0005,adam,32,0.06144843486900696,0.06644492046756939,19.06991999127812,0.11079313885860254
15,2,64,elu,0.001,adam,64,0.06341782311980716,0.06828863625570301,19.16767585786478,0.0607610100032131
15,2,32,elu,0.001,adam,128,0.06029570740209569,0.06680699879255382,19.24591866680116,0.10107562354418043
15,2,32,elu,0.0005,adam,128,0.05575067494131165,0.06197236266961878,19.382934478531563,0.2264732433697657
15,1,32,selu,0.001,adam,32,0.06583677105957296,0.07688095704173628,19.464394262900115,-0.19046544835873291
15,1,32,selu,0.01,adam,128,0.06840221523082964,0.07752481617341887,19.783647694599598,-0.21048865490613067
15,2,32,relu,0.001,rmsprop,64,0.06728426696563804,0.07492354406063288,19.812807132673264,-0.13061790249618022
15,2,64,elu,0.001,adam,32,0.07029673081602159,0.08120326370298188,19.81925051035754,-0.32808601198990117
15,1,64,relu,0.0005,adam,128,0.06762179731362501,0.07202078579239175,20.163839676441718,-0.04470805727440097
15,2,32,selu,0.0005,rmsprop,32,0.07065107468247442,0.0807835177119736,20.409083266123247,-0.31439153765524397
15,1,64,relu,0.001,adam,64,0.07306166152136818,0.08385302891156221,20.445006881284293,-0.4161744101762128
15,2,32,elu,0.01,adam,128,0.0716150560067097,0.08131574816051668,20.549243724302574,-0.3317679453558078
15,1,32,elu,0.01,adam,128,0.06639819262377777,0.07074190770310511,20.609245838308745,-0.007935560955910415
15,1,32,relu,0.01,adam,64,0.07473214297733213,0.086820309533386,20.913751711091226,-0.518175200589511
15,2,64,relu,0.0005,rmsprop,128,0.07135696352447402,0.07654650307467795,21.22321572234164,-0.18013025323078358
15,1,64,relu,0.001,adam,32,0.07610885831532105,0.08803889369825262,21.490078871785055,-0.5610915980402902
15,1,32,elu,0.001,adam,128,0.06560690727399279,0.06886876587396451,21.599159418144502,0.04473506962807372
15,1,64,relu,0.01,adam,128,0.07597850788781968,0.08532942516555793,21.62294626787909,-0.4664824606717879
15,2,64,elu,0.001,adam,128,0.06547688877337018,0.06977511655624968,21.626812702109763,0.01942599825115754
15,1,64,elu,0.0005,adam,64,0.06858914365182055,0.07302517579870184,21.748730213186494,-0.07404989139924512
15,1,32,elu,0.001,adam,64,0.06775276630927854,0.07053187663143924,21.981710529725092,-0.001959371452121994
15,2,64,elu,0.0005,adam,128,0.06564391682890489,0.07219458487670947,22.2013607783509,-0.04975627721243514
15,2,64,relu,0.001,adam,64,0.07981652450030916,0.0901269192232641,22.868653246668984,-0.6360187819730894
15,1,64,selu,0.01,adam,128,0.07554544339691123,0.07941517051436615,22.894709577398036,-0.27024115257147363
15,2,64,elu,0.0005,adam,32,0.07316846379402449,0.07775432967959371,22.996931765436955,-0.21766660797051962
15,2,64,elu,0.0005,adam,64,0.07025233706452155,0.07401282773902298,23.1006036460703,-0.10329900786487634
15,2,64,selu,0.01,adam,128,0.07559182158306839,0.08221718462175046,23.266217875468406,-0.3614585867127871
15,2,32,selu,0.01,adam,64,0.07971758045437026,0.08750991753045471,23.348427297867293,-0.5423885137074345
15,1,64,elu,0.01,adam,64,0.07941719076500209,0.08677806516731795,23.5318749601668,-0.5166981557304955
15,1,64,selu,0.001,adam,64,0.08051776586309818,0.08786264324279665,23.54352921313686,-0.5548473648225258
15,2,64,selu,0.001,rmsprop,32,0.07749223902801063,0.08119284196869454,24.07938392927096,-0.32774513723405896
15,1,64,selu,0.001,adam,32,0.08358242435612047,0.09400010419266411,24.171017117619197,-0.7796553446107892
15,1,64,relu,0.001,rmsprop,128,0.08401900505926237,0.09085135031985916,24.52848954075522,-0.6624247898744675
15,1,64,elu,0.01,adam,128,0.08346712165432935,0.09092152167560469,24.563936413299373,-0.66499381392302
15,1,32,selu,0.001,rmsprop,32,0.08468214610119748,0.09340110916511808,24.629716598977236,-0.7570466832518477
15,2,32,relu,0.0005,rmsprop,128,0.07947271920384515,0.08189464312243988,24.680309263744128,-0.3507974204586164
15,2,64,elu,0.01,adam,128,0.0801016870152406,0.08490061425661158,24.70627141904063,-0.4517802968309348
15,2,32,selu,0.01,rmsprop,64,0.0797390543025054,0.08523840507973567,24.9740033285132,-0.46335556350619456
15,1,32,relu,0.0005,adam,64,0.0866123542496313,0.0954306753946662,25.03812241974036,-0.8342360643224573
15,1,64,selu,0.01,adam,32,0.08721220653450093,0.09574765423778056,25.380388653133977,-0.846441356267368
15,1,64,relu,0.0005,adam,32,0.08886265538769048,0.09840996131108912,25.401143289776268,-0.9505512034539387
15,2,32,relu,0.0005,rmsprop,32,0.08771804960843606,0.09647032402868204,25.649096398980404,-0.8744191290614456
15,1,32,relu,0.001,adam,128,0.08778996702257363,0.09609904028436933,25.757222087266555,-0.8600188016935733
15,1,64,selu,0.01,adam,64,0.09184764127378403,0.10381547622892355,25.804472802168814,-1.1707181337144235
15,1,64,relu,0.01,adam,32,0.09123518853956442,0.10046876210167197,26.018739129186443,-1.0330185238264602
15,2,64,selu,0.001,adam,64,0.09013084274268292,0.10140830416469436,26.22929010816424,-1.0712202024010664
15,1,64,relu,0.0005,adam,64,0.09284081143644089,0.10511040245166217,26.299008266136763,-1.2252080946008372
15,2,64,elu,0.01,adam,32,0.09318113185109246,0.10455401613647501,26.432567550202467,-1.2017128263977193
15,2,64,selu,0.0005,adam,64,0.08516969953685122,0.09040988838768278,26.476558409093272,-0.6463080410889388
15,2,64,selu,0.01,adam,64,0.09282634755178937,0.10442009788369706,26.529956459536002,-1.196076300583313
15,1,32,relu,0.001,adam,32,0.09305116944624602,0.10321074059038635,26.685962720201807,-1.1455024851766136
15,1,32,selu,0.0005,adam,32,0.08575128548162404,0.09024693303659742,26.7196305423256,-0.6403787574762021
15,2,32,relu,0.0005,adam,64,0.09448696128265205,0.10702059899707668,26.72970871962815,-1.3068214870640262
15,2,32,selu,0.0005,adam,32,0.08836000955433387,0.0939162526564625,26.74823599045582,-0.776481725221007
15,2,64,relu,0.0005,adam,32,0.09611942776057399,0.1105592354387873,26.76462857672074,-1.4618936415716517
15,2,32,relu,0.001,adam,64,0.09642216697837627,0.10948963550706162,27.186269276331544,-1.4144891225659064
15,2,32,relu,0.001,rmsprop,128,0.09555041627127905,0.10894136465267211,27.186645485595335,-1.3903684914272696
15,1,64,selu,0.001,adam,128,0.08841088158167089,0.09259674123913725,27.218530016750925,-0.7269137157542109
15,1,32,relu,0.001,rmsprop,128,0.08946181248819432,0.09363299468936906,27.324305119013044,-0.765781899774739
15,2,32,selu,0.0005,adam,128,0.08143970640241456,0.09190501902183211,27.516391448388266,-0.7012090789346586
15,1,32,elu,0.01,adam,32,0.09581835197818099,0.10540527066779658,27.524412640642353,-1.2377104439685422
15,1,32,selu,0.001,rmsprop,128,0.08356329194139793,0.09039989570929662,27.62277803808615,-0.6459441402383517
15,1,64,elu,0.0005,adam,32,0.08753618154016629,0.0929604789379555,27.62810355298785,-0.7405076575432656
15,1,64,relu,0.01,adam,64,0.10036565190419845,0.11671004983944842,27.665578352715404,-1.7434417422138337
15,1,64,relu,0.0005,rmsprop,128,0.09164849661068802,0.09557682749854814,27.693244951960466,-0.8398586325177808
15,2,32,relu,0.01,adam,128,0.09719201397902183,0.10878516497826066,27.777100952791333,-1.3835188047233737
15,1,32,relu,0.001,adam,64,0.09357444377209616,0.10012752570084936,27.777187602043558,-1.0192319142293313
15,1,64,elu,0.01,adam,32,0.09746850697152176,0.10756147316869805,27.836046909808992,-1.3301974177664064
15,1,64,elu,0.001,adam,32,0.0982650523002008,0.10920544573454609,27.949908232479437,-1.401971360485112
15,1,32,elu,0.01,adam,64,0.09857157046307241,0.1089335886367675,28.096519998647317,-1.3900272641974527
15,2,64,relu,0.0005,rmsprop,32,0.0977188730600281,0.10697656900117761,28.31824429422763,-1.3049237505920441
15,2,32,selu,0.0005,adam,64,0.09529008420046314,0.10051363501276595,28.75211638065641,-1.034834965679075
15,2,64,relu,0.01,adam,32,0.10032773285412501,0.11021000678740835,28.762190600825683,-1.4463652073394706
15,2,64,relu,0.001,rmsprop,128,0.09786352465239936,0.10750305864383286,28.831067444237608,-1.3276671360650734
15,1,32,elu,0.0005,rmsprop,64,0.09010941225511462,0.09288122323043323,28.8587024021771,-0.7375410987824682
15,2,32,selu,0.01,adam,128,0.09736718988210158,0.10461294703840542,29.277041109734686,-1.2041954759091573
15,2,32,elu,0.01,adam,32,0.10353634002086208,0.11551740614598628,29.319658100397127,-1.6876585306659835
15,2,32,relu,0.0005,adam,32,0.10142569967869094,0.1121148088087937,29.355757419202728,-1.5316589197040025
15,2,64,relu,0.001,adam,32,0.1038174522390874,0.11611008156527669,29.410306976983286,-1.7153079646725504
