d,unixTs,rhodlRatio
2020-09-15,1600128000,93.5198116925535499
2020-09-16,1600214400,96.3228390311307337
2020-09-17,1600300800,98.2049541028879740
2020-09-18,1600387200,100.3367583867667783
2020-09-19,1600473600,102.9723657983237074
2020-09-20,1600560000,104.0989613392815289
2020-09-21,1600646400,104.3001490683831077
2020-09-22,1600732800,105.0754572654277562
2020-09-23,1600819200,105.7973467790021748
2020-09-24,1600905600,107.3974177770672714
2020-09-25,1600992000,109.4108930471707612
2020-09-26,1601078400,111.2382295322661049
2020-09-27,1601164800,112.7861877756566793
2020-09-28,1601251200,115.0733110994228457
2020-09-29,1601337600,116.1944991122990281
2020-09-30,1601424000,117.8633611236438562
2020-10-01,1601510400,119.5957068305048496
2020-10-02,1601596800,120.3929250809649718
2020-10-03,1601683200,121.7044485545547921
2020-10-04,1601769600,123.5921050783300077
2020-10-05,1601856000,125.6554063533714313
2020-10-06,1601942400,126.9310139570206869
2020-10-07,1602028800,128.2139537434472722
2020-10-08,1602115200,130.6722778530624555
2020-10-09,1602201600,134.0651519153866318
2020-10-10,1602288000,138.2902433185852389
2020-10-11,1602374400,140.5611216794789437
2020-10-12,1602460800,143.0965160274731159
2020-10-13,1602547200,145.1066566989211764
2020-10-14,1602633600,147.7726112869036896
2020-10-15,1602720000,150.1276664062108078
2020-10-16,1602806400,151.7463866901603564
2020-10-17,1602892800,153.3580997165347628
2020-10-18,1602979200,155.3858521082113192
2020-10-19,1603065600,157.6862889497480286
2020-10-20,1603152000,161.5603097228951899
2020-10-21,1603238400,169.5369483826285702
2020-10-22,1603324800,176.1137211204909387
2020-10-23,1603411200,180.6455175701908595
2020-10-24,1603497600,184.8556454400858579
2020-10-25,1603584000,187.7200840093920165
2020-10-26,1603670400,190.4908075579866374
2020-10-27,1603756800,194.4899689652243390
2020-10-28,1603843200,195.7656059837287510
2020-10-29,1603929600,198.2809963439866073
2020-10-30,1604016000,201.8710652185234464
2020-10-31,1604102400,206.1798890311209407
2020-11-01,1604188800,208.6274799046415905
2020-11-02,1604275200,209.3985128221847491
2020-11-03,1604361600,212.2843782873039431
2020-11-04,1604448000,216.4811007124789631
2020-11-05,1604534400,226.7540624660541820
2020-11-06,1604620800,235.9917960665350797
2020-11-07,1604707200,238.5197304183528511
2020-11-08,1604793600,241.1683484701656110
2020-11-09,1604880000,243.6381555054165209
2020-11-10,1604966400,248.3406754565459172
2020-11-11,1605052800,254.9319567877746083
2020-11-12,1605139200,261.1547236741255607
2020-11-13,1605225600,265.9535118763185949
2020-11-14,1605312000,267.4395625467876073
2020-11-15,1605398400,269.5581848968161981
2020-11-16,1605484800,276.6171471999096560
2020-11-17,1605571200,288.2248136480681432
2020-11-18,1605657600,299.0027704175276254
2020-11-19,1605744000,305.4964917397298277
2020-11-20,1605830400,315.6858652967542247
2020-11-21,1605916800,324.3017432292742736
2020-11-22,1606003200,326.0087543189441508
2020-11-23,1606089600,331.6490368804244813
2020-11-24,1606176000,340.2034563611856736
2020-11-25,1606262400,345.4290019612657718
2020-11-26,1606348800,333.1395587396892184
2020-11-27,1606435200,330.2505375251987633
2020-11-28,1606521600,332.9401653129472059
2020-11-29,1606608000,340.0950846625762713
2020-11-30,1606694400,353.3189954240217293
2020-12-01,1606780800,352.2413077612067806
2020-12-02,1606867200,353.4268757134838117
2020-12-03,1606953600,358.0471145615756547
2020-12-04,1607040000,356.1167628310583349
2020-12-05,1607126400,356.0377169167374885
2020-12-06,1607212800,359.7896367522385842
2020-12-07,1607299200,361.7249184325812764
2020-12-08,1607385600,360.5548845215005793
2020-12-09,1607472000,357.9138710277887589
2020-12-10,1607558400,357.5000230807202977
2020-12-11,1607644800,355.4793025296064875
2020-12-12,1607731200,360.1565157061591518
2020-12-13,1607817600,367.7188004032354402
2020-12-14,1607904000,370.7799542448986938
2020-12-15,1607990400,375.3525795077566338
2020-12-16,1608076800,391.9876465648167427
2020-12-17,1608163200,418.6138461119049739
2020-12-18,1608249600,437.1785605569341634
2020-12-19,1608336000,453.9836772170391460
2020-12-20,1608422400,464.4429160547078462
2020-12-21,1608508800,464.1638407098819743
2020-12-22,1608595200,470.2128397591170329
2020-12-23,1608681600,477.7373141702258554
2020-12-24,1608768000,480.4140308097885828
2020-12-25,1608854400,492.6086896604852135
2020-12-26,1608940800,511.6504265931221284
2020-12-27,1609027200,534.3278967487393740
2020-12-28,1609113600,546.8264107359044087
2020-12-29,1609200000,557.3920474444734448
2020-12-30,1609286400,582.6801664469339413
2020-12-31,1609372800,597.4953813710433411
2021-01-01,1609459200,612.1274025111002883
2021-01-02,1609545600,647.9633811527199897
2021-01-03,1609632000,677.7029301437167501
2021-01-04,1609718400,675.6219973396103160
2021-01-05,1609804800,700.7884653419623659
2021-01-06,1609891200,734.8863235596217043
2021-01-07,1609977600,785.8815074704232838
2021-01-08,1610064000,828.4149840937401968
2021-01-09,1610150400,856.1165725079102387
2021-01-10,1610236800,857.7456602699247112
2021-01-11,1610323200,812.6142262869425290
2021-01-12,1610409600,824.6068056206037060
2021-01-13,1610496000,830.5200941341224405
2021-01-14,1610582400,854.2224360216024844
2021-01-15,1610668800,832.3366713644771190
2021-01-16,1610755200,827.1059859152766372
2021-01-17,1610841600,815.2264876984320554
2021-01-18,1610928000,828.7555601539259411
2021-01-19,1611014400,840.4546351005951250
2021-01-20,1611100800,827.6305230269373418
2021-01-21,1611187200,787.5197900049417995
2021-01-22,1611273600,778.0804119763291458
2021-01-23,1611360000,773.7371336760833133
2021-01-24,1611446400,772.0323756315328401
2021-01-25,1611532800,785.9191004702734095
2021-01-26,1611619200,765.8699573496255618
2021-01-27,1611705600,747.7681242781210556
2021-01-28,1611792000,760.5305948750274922
2021-01-29,1611878400,800.1966612870986630
2021-01-30,1611964800,805.0590862118148644
2021-01-31,1612051200,800.8759239545001540
2021-02-01,1612137600,807.5493555313695124
2021-02-02,1612224000,828.9571274195275836
2021-02-03,1612310400,862.0407567324697702
2021-02-04,1612396800,881.3472477874585985
2021-02-05,1612483200,896.9411984234273420
2021-02-06,1612569600,936.3108944130994416
2021-02-07,1612656000,935.7851049950499959
2021-02-08,1612742400,1003.0421775773374088
2021-02-09,1612828800,1070.2400347112353284
2021-02-10,1612915200,1095.6409262703824010
2021-02-11,1613001600,1131.5286398341195985
2021-02-12,1613088000,1162.9103092402821704
2021-02-13,1613174400,1174.2978757529235992
2021-02-14,1613260800,1205.5117307911014819
2021-02-15,1613347200,1203.4922347779599150
2021-02-16,1613433600,1221.0668640671198255
2021-02-17,1613520000,1267.4202003582721874
2021-02-18,1613606400,1293.1596455838995649
2021-02-19,1613692800,1347.6719100682281277
2021-02-20,1613779200,1393.0844183142060823
2021-02-21,1613865600,1424.6039987021632945
2021-02-22,1613952000,1397.8090849173574862
2021-02-23,1614038400,1337.4851928544859394
2021-02-24,1614124800,1340.1017395139218580
2021-02-25,1614211200,1341.5346161735442602
2021-02-26,1614297600,1292.5016543764747730
2021-02-27,1614384000,1263.7378574476279229
2021-02-28,1614470400,1222.6606476746463669
2021-03-01,1614556800,1261.2293459887654943
2021-03-02,1614643200,1265.5799804809971930
2021-03-03,1614729600,1295.2330487286972944
2021-03-04,1614816000,1287.5884756379708592
2021-03-05,1614902400,1284.5606199631397689
2021-03-06,1614988800,1295.3887615996416735
2021-03-07,1615075200,1331.0241365155912168
2021-03-08,1615161600,1347.1023380697053387
2021-03-09,1615248000,1402.1922227953032124
2021-03-10,1615334400,1444.2414305896911719
2021-03-11,1615420800,1480.0843896266509411
2021-03-12,1615507200,1523.3536551051158959
2021-03-13,1615593600,1591.4849530478396246
2021-03-14,1615680000,1626.7401788827862937
2021-03-15,1615766400,1603.4904298628805625
2021-03-16,1615852800,1596.6619456237563338
2021-03-17,1615939200,1619.9724677788222037
2021-03-18,1616025600,1651.1199227312492107
2021-03-19,1616112000,1664.2539131707791664
2021-03-20,1616198400,1673.9420832100876488
2021-03-21,1616284800,1658.5940674176986212
2021-03-22,1616371200,1645.4166143381615637
2021-03-23,1616457600,1646.7990571130231748
2021-03-24,1616544000,1633.9002133694030788
2021-03-25,1616630400,1592.6100904764249223
2021-03-26,1616716800,1605.0102965566561229
2021-03-27,1616803200,1631.5517574567181073
2021-03-28,1616889600,1640.1117505863933751
2021-03-29,1616976000,1673.3614824763585035
2021-03-30,1617062400,1704.3741083912455769
2021-03-31,1617148800,1724.4418468126400501
2021-04-01,1617235200,1753.8760849398489767
2021-04-02,1617321600,1779.0037359048626039
2021-04-03,1617408000,1784.9364367621571344
2021-04-04,1617494400,1782.6025076289186863
2021-04-05,1617580800,1799.3062228724358462
2021-04-06,1617667200,1802.0486433563012643
2021-04-07,1617753600,1780.5576585059285176
2021-04-08,1617840000,1794.2894784522911690
2021-04-09,1617926400,1810.4085020844348866
2021-04-10,1618012800,1844.6681962696818323
2021-04-11,1618099200,1854.5245838081919535
2021-04-12,1618185600,1867.0799290506029159
2021-04-13,1618272000,1922.8112122872454645
2021-04-14,1618358400,1955.8624470723874220
2021-04-15,1618444800,1977.2413782796333547
2021-04-16,1618531200,1973.1756950289841127
2021-04-17,1618617600,1974.6127917555782186
2021-04-18,1618704000,1902.6126036575268971
2021-04-19,1618790400,1886.6338977821983208
2021-04-20,1618876800,1864.9921797555339723
2021-04-21,1618963200,1840.6895736694940168
2021-04-22,1619049600,1807.4446966149497536
2021-04-23,1619136000,1735.2619705293099273
2021-04-24,1619222400,1711.5314272279992571
2021-04-25,1619308800,1691.4285723734898340
2021-04-26,1619395200,1741.1046691672570646
2021-04-27,1619481600,1769.3707095041051106
2021-04-28,1619568000,1778.6619178952533136
2021-04-29,1619654400,1764.5926982028236733
2021-04-30,1619740800,1804.6971650121482848
2021-05-01,1619827200,1852.7927596520341640
2021-05-02,1619913600,1855.4640405678847744
2021-05-03,1620000000,1879.6673629005557195
2021-05-04,1620086400,1843.9732322237708919
2021-05-05,1620172800,1880.2310736619513997
2021-05-06,1620259200,1902.8652862205892653
2021-05-07,1620345600,1918.3194098045933852
2021-05-08,1620432000,1941.4663692916241137
2021-05-09,1620518400,1942.0028768658846194
2021-05-10,1620604800,1934.6887671399911957
2021-05-11,1620691200,1928.2352872377933304
2021-05-12,1620777600,1909.5675269411934673
2021-05-13,1620864000,1814.1844816841203533
2021-05-14,1620950400,1797.4597684447470832
2021-05-15,1621036800,1751.0397518969548327
2021-05-16,1621123200,1709.7705610592462802
2021-05-17,1621209600,1652.3736038034819691
2021-05-18,1621296000,1608.3930436751636808
2021-05-19,1621382400,1483.3359106919129048
2021-05-20,1621468800,1451.3021188814325823
2021-05-21,1621555200,1383.8010514130257421
2021-05-22,1621641600,1380.1567404496398366
2021-05-23,1621728000,1305.6138700037079707
2021-05-24,1621814400,1355.4295003601923857
2021-05-25,1621900800,1358.4525552513939204
2021-05-26,1621987200,1380.0707966552454947
2021-05-27,1622073600,1372.3118785886568816
2021-05-28,1622160000,1331.6962890440017337
2021-05-29,1622246400,1308.2052752537334014
2021-05-30,1622332800,1322.0807563366229784
2021-05-31,1622419200,1341.5249207434162234
2021-06-01,1622505600,1337.2489797923281435
2021-06-02,1622592000,1352.1474234257911694
2021-06-03,1622678400,1372.3890954977214516
2021-06-04,1622764800,1345.9730310253765600
2021-06-05,1622851200,1334.5255497088524525
2021-06-06,1622937600,1336.3871507406244881
2021-06-07,1623024000,1331.2850696630411296
2021-06-08,1623110400,1289.5277734270769130
2021-06-09,1623196800,1323.5193903881996859
2021-06-10,1623283200,1331.6331217146513761
2021-06-11,1623369600,1345.9484357375782109
2021-06-12,1623456000,1333.0928984850165638
2021-06-13,1623542400,1361.0257473081695689
2021-06-14,1623628800,1419.4065557803230506
2021-06-15,1623715200,1455.3530843481874050
2021-06-16,1623801600,1454.1701402040259635
2021-06-17,1623888000,1456.5336300470532128
2021-06-18,1623974400,1427.1659411060924771
2021-06-19,1624060800,1410.0140525838060524
2021-06-20,1624147200,1394.5132494893485032
2021-06-21,1624233600,1340.9877285607860822
2021-06-22,1624320000,1299.0048753733448782
2021-06-23,1624406400,1303.9239336223757194
2021-06-24,1624492800,1299.0222361011840014
2021-06-25,1624579200,1269.5426433290200442
2021-06-26,1624665600,1244.4122971102362094
2021-06-27,1624752000,1278.7025718659890214
