loss,val_loss
0.014312205836176872,0.006173098459839821
0.0034490488469600677,0.00470027606934309
0.0021155071444809437,0.0007238856633193791
0.0017555523663759232,0.0009162985952571034
0.0015553385019302368,0.001376804430037737
0.0013313237577676773,0.0016038172179833055
0.0011862029787153006,0.0045872339978814125
0.0010946685215458274,0.004415411502122879
0.0009870945941656828,0.010203286074101925
0.0009018596610985696,0.010883836075663567
